NAME,megy_nev,oevk_name,oevkcenter,oevk_num,oevk_str,shape_leng,shape_area
Csataszög,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 1. számú egyéni választókerület,Szolnok,"1","1","202023.51","704327243.22"
Szászberek,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 1. számú egyéni választókerület,Szolnok,"1","1","202023.51","704327243.22"
Besenyszög,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 1. számú egyéni választókerület,Szolnok,"1","1","202023.51","704327243.22"
Hunyadfalva,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 1. számú egyéni választókerület,Szolnok,"1","1","202023.51","704327243.22"
Nagykörű,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 1. számú egyéni választókerület,Szolnok,"1","1","202023.51","704327243.22"
Kőtelek,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 1. számú egyéni választókerület,Szolnok,"1","1","202023.51","704327243.22"
Túrkeve,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Fegyvernek,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Kenderes,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszabő,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszaroff,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszabura,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszagyenda,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Kunhegyes,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tomajmonostora,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Kisújszállás,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Kunmadaras,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Berekfürdő,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Karcag,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Abádszalók,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszaderzs,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszaszentimre,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszaszőlős,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszaörs,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszaigar,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszafüred,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Nagyiván,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 3. számú egyéni választókerület,Karcag,"3","3","269415.19","2046720320.43"
Tiszasas,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Csépa,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Szelevény,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Tiszakürt,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Cserkeszőlő,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Tiszainoka,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Kunszentmárton,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Öcsöd,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Nagyrév,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Cibakháza,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Tiszaföldvár,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Martfű,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Mezőhék,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Kengyel,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Mesterszállás,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Kétpó,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Mezőtúr,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Szajol,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Tiszatenyő,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Tiszapüspöki,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Törökszentmiklós,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Kuncsorba,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Örményes,Jász-Nagykun-Szolnok,Jász-Nagykun-Szolnok megye 4. számú egyéni választókerület,Törökszentmiklós,"4","4","282833.03","1518894211.23"
Vértestolna,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Tarján,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Tardos,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Süttő,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Héreg,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Bajna,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Nagysáp,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Lábatlan,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Bajót,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Nyergesújfalu,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Mogyorósbánya,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Gyermely,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Szomor,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Máriahalom,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Epöl,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Sárisáp,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Dág,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Annavölgy,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Tokod,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Csolnok,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Úny,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Dorog,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Leányvár,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Kesztölc,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Tát,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Tokodaltáró,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Esztergom,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Piliscsév,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Pilisszentlélek,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Pilismarót,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Dömös,Komárom-Esztergom,Komárom-Esztergom megye 2. számú egyéni választókerület,Esztergom,"2","2","143042.5","706084275.66"
Réde,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Súr,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Csatka,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Ácsteszér,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Aka,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bakonysárkány,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bakonybánk,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bársonyos,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bana,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bakonyszombathely,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Kerékteleki,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Ászár,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Kisbér,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Vérteskethely,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Ete,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Tárkány,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Csép,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Nagyigmánd,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Császár,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bokod,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Dad,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Kömlőd,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Szákszend,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Kocs,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Bábolna,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Ács,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Kisigmánd,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Csém,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Mocsa,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Naszály,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Komárom,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Almásfüzitő,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Oroszlány,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Kecskéd,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Vértessomló,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Környe,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Várgesztes,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Szomód,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Dunaszentmiklós,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Dunaalmás,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Neszmély,Komárom-Esztergom,Komárom-Esztergom megye 3. számú egyéni választókerület,Komárom,"3","3","253759.54","1335519263.56"
Héhalom,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Egyházasdengeleg,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Palotás,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kisbágyon,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Buják,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Szarvasgede,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Jobbágyi,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Csécse,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Ecseg,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Bokor,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Cserhátszentiván,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kutasó,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Alsótold,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kozárd,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Felsőtold,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Garáb,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Hollókő,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kisbárkány,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Sóshartyán,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Szurdokpüspöki,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Pásztó,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Mátraszőlős,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Sámsonháza,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Tar,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Mátraverebély,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Dorogháza,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Szuha,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Mátramindszent,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Nagybárkány,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Lucfalva,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Márkháza,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Nagykeresztúr,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Bátonyterenye,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Vizslás,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kazár,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kishartyán,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Salgótarján,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Somoskőújfalu,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Nemti,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Rákóczibánya,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Mátraterenye,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Mátraszele,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Mátranovák,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Bárna,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Szilaspogony,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Cered,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Zabar,Nógrád,Nógrád megye 1. számú egyéni választókerület,Salgótarján,"1","1","245875.8","952705607.42"
Kálló,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Erdőkürt,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Erdőtarcsa,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Szendehely,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Berkenye,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Nőtincs,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Nógrád,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Diósjenő,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Tolmács,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Rétság,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Borsosberény,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Keszeg,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Ősagárd,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Felsőpetény,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Alsópetény,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Nézsa,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Legénd,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Bánk,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Tereske,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Pusztaberki,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Szátok,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Romhány,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Kétbodony,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Szécsénke,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Kisecset,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Szente,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Debercsény,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Hont,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Drégelypalánk,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Nagyoroszi,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Horpács,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Patak,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Ipolyvece,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Érsekvadkert,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Dejtár,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Ipolyszög,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Csesztve,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Bakópuszta,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Szügy,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
Balassagyarmat,Nógrád,Nógrád megye 2. számú egyéni választókerület,Balassagyarmat,"2","2","314177.45","1591479363.16"
