tel_nev;megy_nev;oevk_nev;oevkcenter;oevk_num;oevk_str;shape_leng;shape_area
Mende;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Mikebuda;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Monor;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Monorierdő;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Nyáregyháza;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Örkény;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Pánd;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Péteri;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Pilis;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Pusztavacs;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Táborfalva;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Tatárszentgyörgy;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Újhartyán;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Újlengyel;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Vasad;Pest megye;Pest megye 10. számú egyéni választókerület;Monor;10;10;174608.84;822113260.42
Alsónémedi;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Apaj;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Áporka;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Bugyi;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Dabas;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Délegyháza;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Dömsöd;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Dunaharaszti;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Inárcs;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Kakucs;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Kiskunlacháza;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Lórév;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Makád;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Ócsa;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Ráckeve;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Szigetbecse;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Taksony;Pest megye;Pest megye 11. számú egyéni választókerület;Dabas;11;11;169482.84;909250604.8
Abony;Pest megye;Pest megye 12. számú egyéni választókerület;Cegléd;12;12;154034.17;1022178507.64
Cegléd;Pest megye;Pest megye 12. számú egyéni választókerület;Cegléd;12;12;154034.17;1022178507.64
Csemő;Pest megye;Pest megye 12. számú egyéni választókerület;Cegléd;12;12;154034.17;1022178507.64
